fish,stage,day,plotday,trial,EST,yds,distance
fish9,ReWashout,5,69,2,0.311069641,-9.760672511,3.769348048
fish9,ReWashout,5,69,3,0.803594742,-4.868885706,2.330448064
fish9,ReWashout,5,69,4,0.764808807,5.293852164,3.827073638
fish9,ReWashout,5,69,5,0.723800812,-5.586683983,2.482463184
fish9,ReWashout,5,69,6,0.68325058,-6.410913236,2.300669179
fish9,ReWashout,6,70,1,0.31297699,-9.882638893,2.755028728
fish9,ReWashout,6,70,2,1.0,-3.076868841,2.163673639
fish9,ReWashout,6,70,3,0.0,-21.26460277,4.63038086
fish9,ReWashout,6,70,4,0.5914785,-7.494394299,2.58293824
fish9,ReWashout,6,70,5,0.586023483,-7.535057466,2.438279068
fish9,ReWashout,6,70,6,0.61300293,-7.205435237,2.307549539
fish9,ReWashout,7,71,1,1.0,-2.960142245,2.710298829
fish9,ReWashout,7,71,2,1.0,-2.204617507,2.102195058
fish9,ReWashout,7,71,3,0.703077469,-6.037875935,2.374014317
fish9,ReWashout,7,71,4,0.639028702,-7.28981957,2.275361979
fish9,ReWashout,7,71,5,0.0,-21.86579789,4.660054867
fish9,ReWashout,7,71,6,0.272026215,-11.12695192,2.484597049
fish9,ReWashout,8,72,1,0.8071138,-4.937415511,3.228098056
fish9,ReWashout,8,72,2,0.0,-4.541190698,2.739186506
fish9,ReWashout,8,72,3,0.517177734,-9.080891984,2.14566626
fish9,ReWashout,8,72,4,0.744562302,-6.189162998,2.357651552
fish9,ReWashout,8,72,5,0.612220917,-7.744352279,2.268404426
fish9,ReWashout,8,72,6,0.802354965,-5.175433476,2.308681191
fish9,ReWashout,9,73,1,0.108804855,-12.64844747,2.473990257
fish9,ReWashout,9,73,2,0.244321976,-11.62544073,2.43472382
fish9,ReWashout,9,73,3,1.0,-1.464604267,2.124670305
fish9,ReWashout,9,73,4,0.244655762,-11.5837896,3.163611751
fish9,ReWashout,9,73,5,1.0,-0.948321209,2.252704425
fish9,ReWashout,9,73,6,1.0,-1.02278015,2.05260511
fish9,ReWashout,10,74,1,0.612716827,-7.083004298,2.396519621
fish9,ReWashout,10,74,2,0.557289276,-7.843720011,2.262905134
fish9,ReWashout,10,74,3,0.0,-86.75865716,8.988879491
fish9,ReWashout,10,74,4,0.462007675,-9.016463003,2.264129019
fish9,ReWashout,10,74,5,1.0,-2.996961587,2.163011865
fish9,ReWashout,10,74,6,0.547628555,-8.041310988,2.338927706
